review_key,date_key,customer_key,product_key,rating,review_text,sentiment_score,created_at
4174,20240626,39,88,5,"Perfect, would buy again",-0.99,2026-01-30 00:03:26.476104
4175,20240315,975,23,1,"Terrible experience, do not buy",-0.36,2026-01-30 00:03:26.476104
4176,20240203,1509,110,2,Somewhat disappointed,-0.2,2026-01-30 00:03:26.476104
4177,20240903,1470,153,5,"Excellent product, highly recommended",-0.22,2026-01-30 00:03:26.476104
4178,20240919,927,80,3,"Average product, does the job",-0.39,2026-01-30 00:03:26.476104
4179,20240210,328,157,5,"Excellent product, highly recommended",-0.86,2026-01-30 00:03:26.476104
4180,20241102,750,78,3,"Average product, does the job",0.72,2026-01-30 00:03:26.476104
4181,20240309,864,41,1,Very poor quality,0.59,2026-01-30 00:03:26.476104
4182,20240824,574,2,3,Nothing special but acceptable,0.35,2026-01-30 00:03:26.476104
4183,20240410,686,58,2,Somewhat disappointed,0.23,2026-01-30 00:03:26.476104
4184,20241223,734,42,3,Nothing special but acceptable,0.2,2026-01-30 00:03:26.476104
4185,20240812,1194,71,1,Completely disappointed,-0.22,2026-01-30 00:03:26.476104
4186,20240127,1546,160,5,"Excellent product, highly recommended",-0.89,2026-01-30 00:03:26.476104
4187,20241214,37,84,5,"Amazing quality, exceeded expectations",-0.95,2026-01-30 00:03:26.476104
4188,20241006,624,86,5,"Excellent product, highly recommended",-0.5,2026-01-30 00:03:26.476104
4189,20241124,1901,101,2,Somewhat disappointed,0.99,2026-01-30 00:03:26.476104
4190,20240802,271,146,3,Okay for the price,-0.04,2026-01-30 00:03:26.476104
4191,20240329,1777,14,1,Completely disappointed,-0.9,2026-01-30 00:03:26.476104
4192,20231211,649,135,4,Good value for the price,-0.32,2026-01-30 00:03:26.476104
4193,20240101,293,129,2,Below expectations,-0.37,2026-01-30 00:03:26.476104
4194,20240530,1130,156,5,"Amazing quality, exceeded expectations",-0.35,2026-01-30 00:03:26.476104
4195,20240506,1745,46,1,"Terrible experience, do not buy",-0.75,2026-01-30 00:03:26.476104
4196,20240518,1962,22,4,Very satisfied overall,0.12,2026-01-30 00:03:26.476104
4197,20241205,1168,24,4,Very satisfied overall,-0.75,2026-01-30 00:03:26.476104
4198,20240909,166,119,2,Somewhat disappointed,0.41,2026-01-30 00:03:26.476104
4199,20240503,620,83,5,"Amazing quality, exceeded expectations",-0.12,2026-01-30 00:03:26.476104
4200,20240601,1970,1,3,Nothing special but acceptable,-1.0,2026-01-30 00:03:26.476104
4201,20240908,536,112,2,Somewhat disappointed,0.38,2026-01-30 00:03:26.476104
4202,20231130,653,56,2,Below expectations,-0.9,2026-01-30 00:03:26.476104
4203,20240626,1893,100,3,Nothing special but acceptable,-0.46,2026-01-30 00:03:26.476104
4204,20241030,755,63,5,"Amazing quality, exceeded expectations",-0.6,2026-01-30 00:03:26.476104
4205,20240118,1588,64,1,Completely disappointed,-0.81,2026-01-30 00:03:26.476104
4206,20241207,1792,158,2,"Not great, quality could be better",-0.4,2026-01-30 00:03:26.476104
4207,20240318,1365,11,2,Below expectations,-0.59,2026-01-30 00:03:26.476104
4208,20231228,1338,105,5,"Excellent product, highly recommended",-0.15,2026-01-30 00:03:26.476104
4209,20240203,1047,124,5,"Excellent product, highly recommended",0.03,2026-01-30 00:03:26.476104
4210,20240107,1950,97,1,"Terrible experience, do not buy",-0.69,2026-01-30 00:03:26.476104
4211,20241112,926,42,2,Somewhat disappointed,0.79,2026-01-30 00:03:26.476104
4212,20231220,1577,27,5,"Excellent product, highly recommended",-0.73,2026-01-30 00:03:26.476104
4213,20231221,1083,120,3,Nothing special but acceptable,-0.76,2026-01-30 00:03:26.476104
4214,20240829,4,120,4,Good value for the price,0.54,2026-01-30 00:03:26.476104
4215,20240929,810,126,4,Good quality and fast delivery,-0.13,2026-01-30 00:03:26.476104
4216,20240721,761,30,1,Very poor quality,-0.62,2026-01-30 00:03:26.476104
4217,20240920,1967,131,1,"Terrible experience, do not buy",-0.26,2026-01-30 00:03:26.476104
4218,20240117,470,30,4,Good quality and fast delivery,0.26,2026-01-30 00:03:26.476104
4219,20240712,521,30,2,"Not great, quality could be better",-0.93,2026-01-30 00:03:26.476104
4220,20240916,1975,18,1,"Terrible experience, do not buy",-0.37,2026-01-30 00:03:26.476104
4221,20240827,534,72,1,Completely disappointed,0.59,2026-01-30 00:03:26.476104
4222,20240818,1470,13,4,Good value for the price,-0.16,2026-01-30 00:03:26.476104
4223,20240906,823,33,1,"Terrible experience, do not buy",-0.82,2026-01-30 00:03:26.476104
4224,20240611,279,59,1,Very poor quality,-0.71,2026-01-30 00:03:26.476104
4225,20240903,523,81,1,Completely disappointed,0.87,2026-01-30 00:03:26.476104
4226,20241218,1880,94,3,Nothing special but acceptable,0.74,2026-01-30 00:03:26.476104
4227,20240928,1097,140,3,Okay for the price,-0.13,2026-01-30 00:03:26.476104
4228,20240812,849,58,5,"Excellent product, highly recommended",-0.54,2026-01-30 00:03:26.476104
4229,20241119,1310,142,3,Okay for the price,-0.25,2026-01-30 00:03:26.476104
4230,20241024,159,50,3,"Average product, does the job",0.34,2026-01-30 00:03:26.476104
4231,20240624,906,128,4,Good value for the price,-0.86,2026-01-30 00:03:26.476104
4232,20231203,841,142,4,Good value for the price,0.62,2026-01-30 00:03:26.476104
4233,20240624,426,138,2,Below expectations,0.47,2026-01-30 00:03:26.476104
4234,20240827,192,144,5,"Amazing quality, exceeded expectations",-0.93,2026-01-30 00:03:26.476104
4235,20241114,1202,79,3,"Average product, does the job",-0.16,2026-01-30 00:03:26.476104
4236,20240218,1918,92,3,Nothing special but acceptable,-0.73,2026-01-30 00:03:26.476104
4237,20240420,649,70,1,"Terrible experience, do not buy",0.04,2026-01-30 00:03:26.476104
4238,20240709,549,149,5,"Amazing quality, exceeded expectations",-0.89,2026-01-30 00:03:26.476104
4239,20240208,1854,49,2,"Not great, quality could be better",-0.89,2026-01-30 00:03:26.476104
4240,20240720,209,33,4,Good value for the price,-0.77,2026-01-30 00:03:26.476104
4241,20240229,1413,139,3,Nothing special but acceptable,0.56,2026-01-30 00:03:26.476104
4242,20240826,4,111,1,"Terrible experience, do not buy",-0.96,2026-01-30 00:03:26.476104
4243,20240805,714,64,2,"Not great, quality could be better",0.02,2026-01-30 00:03:26.476104
4244,20241006,1965,123,2,Somewhat disappointed,-0.32,2026-01-30 00:03:26.476104
4245,20240627,662,5,5,"Amazing quality, exceeded expectations",0.36,2026-01-30 00:03:26.476104
4246,20240806,1069,76,2,Somewhat disappointed,-0.48,2026-01-30 00:03:26.476104
4247,20240613,1847,1,2,Below expectations,-0.3,2026-01-30 00:03:26.476104
4248,20241029,1006,145,5,"Excellent product, highly recommended",0.64,2026-01-30 00:03:26.476104
4249,20240930,1764,135,5,"Excellent product, highly recommended",0.05,2026-01-30 00:03:26.476104
4250,20240327,1632,26,5,"Excellent product, highly recommended",-0.44,2026-01-30 00:03:26.476104
4251,20240206,1686,106,4,Very satisfied overall,0.92,2026-01-30 00:03:26.476104
4252,20240712,400,147,2,"Not great, quality could be better",-0.36,2026-01-30 00:03:26.476104
4253,20240420,1257,121,5,"Excellent product, highly recommended",-0.51,2026-01-30 00:03:26.476104
4254,20241222,465,89,2,"Not great, quality could be better",-0.3,2026-01-30 00:03:26.476104
4255,20240228,184,65,3,Nothing special but acceptable,-0.58,2026-01-30 00:03:26.476104
4256,20240318,729,153,2,"Not great, quality could be better",0.26,2026-01-30 00:03:26.476104
4257,20240610,1098,22,1,Very poor quality,-0.03,2026-01-30 00:03:26.476104
4258,20240227,715,34,2,Somewhat disappointed,-0.13,2026-01-30 00:03:26.476104
4259,20241203,928,121,1,"Terrible experience, do not buy",-0.87,2026-01-30 00:03:26.476104
4260,20240722,824,58,3,Okay for the price,0.13,2026-01-30 00:03:26.476104
4261,20240903,496,118,3,Okay for the price,-0.12,2026-01-30 00:03:26.476104
4262,20241103,382,38,3,Okay for the price,0.47,2026-01-30 00:03:26.476104
4263,20231202,1286,61,2,Below expectations,0.91,2026-01-30 00:03:26.476104
4264,20231212,1650,94,3,Nothing special but acceptable,0.1,2026-01-30 00:03:26.476104
4265,20241007,1649,31,1,"Terrible experience, do not buy",0.01,2026-01-30 00:03:26.476104
4266,20241127,1059,134,2,Somewhat disappointed,-0.27,2026-01-30 00:03:26.476104
4267,20241116,1163,116,4,Good quality and fast delivery,0.11,2026-01-30 00:03:26.476104
4268,20231230,818,93,3,"Average product, does the job",0.5,2026-01-30 00:03:26.476104
4269,20240412,760,40,3,Nothing special but acceptable,0.44,2026-01-30 00:03:26.476104
4270,20240315,624,11,2,Below expectations,-0.54,2026-01-30 00:03:26.476104
4271,20240623,493,111,1,Completely disappointed,-0.78,2026-01-30 00:03:26.476104
4272,20241110,1060,99,4,Good value for the price,0.98,2026-01-30 00:03:26.476104
4273,20231211,1401,127,3,Nothing special but acceptable,0.65,2026-01-30 00:03:26.476104
4274,20240827,1878,72,1,"Terrible experience, do not buy",-0.11,2026-01-30 00:03:26.476104
4275,20240430,587,102,2,Below expectations,-0.64,2026-01-30 00:03:26.476104
4276,20240815,1572,95,5,"Perfect, would buy again",0.74,2026-01-30 00:03:26.476104
4277,20241128,1100,157,4,Good quality and fast delivery,-0.13,2026-01-30 00:03:26.476104
4278,20241122,1455,140,1,"Terrible experience, do not buy",0.39,2026-01-30 00:03:26.476104
4279,20240126,191,112,3,Nothing special but acceptable,-0.07,2026-01-30 00:03:26.476104
4280,20240705,1450,140,4,Good quality and fast delivery,0.65,2026-01-30 00:03:26.476104
4281,20240310,1170,27,1,Completely disappointed,0.81,2026-01-30 00:03:26.476104
4282,20240624,26,137,1,"Terrible experience, do not buy",0.62,2026-01-30 00:03:26.476104
4283,20240820,1861,123,5,"Excellent product, highly recommended",-0.54,2026-01-30 00:03:26.476104
4284,20241228,110,28,3,Okay for the price,0.99,2026-01-30 00:03:26.476104
4285,20240816,43,65,1,"Terrible experience, do not buy",0.29,2026-01-30 00:03:26.476104
4286,20241210,1006,1,4,Very satisfied overall,0.73,2026-01-30 00:03:26.476104
4287,20241213,381,2,2,"Not great, quality could be better",0.97,2026-01-30 00:03:26.476104
4288,20240929,1065,55,3,Nothing special but acceptable,-0.26,2026-01-30 00:03:26.476104
4289,20240727,1655,36,2,Somewhat disappointed,-0.26,2026-01-30 00:03:26.476104
4290,20231218,1071,29,1,"Terrible experience, do not buy",-0.53,2026-01-30 00:03:26.476104
4291,20241007,1965,17,3,Nothing special but acceptable,-0.29,2026-01-30 00:03:26.476104
4292,20240511,757,70,5,"Perfect, would buy again",0.64,2026-01-30 00:03:26.476104
4293,20240818,1969,157,4,Very satisfied overall,-0.47,2026-01-30 00:03:26.476104
4294,20240401,121,70,4,Good quality and fast delivery,0.85,2026-01-30 00:03:26.476104
4295,20241030,1811,152,4,Very satisfied overall,0.04,2026-01-30 00:03:26.476104
4296,20241114,501,128,1,"Terrible experience, do not buy",-0.22,2026-01-30 00:03:26.476104
4297,20231215,1892,1,3,"Average product, does the job",0.8,2026-01-30 00:03:26.476104
4298,20231219,1956,135,3,"Average product, does the job",0.73,2026-01-30 00:03:26.476104
4299,20231222,998,40,1,Completely disappointed,0.37,2026-01-30 00:03:26.476104
4300,20240904,663,39,4,Good value for the price,0.13,2026-01-30 00:03:26.476104
4301,20241121,1273,60,1,Completely disappointed,0.01,2026-01-30 00:03:26.476104
4302,20240701,1672,32,5,"Perfect, would buy again",-0.9,2026-01-30 00:03:26.476104
4303,20241110,875,68,4,Very satisfied overall,-0.06,2026-01-30 00:03:26.476104
4304,20231206,858,71,2,Somewhat disappointed,0.91,2026-01-30 00:03:26.476104
4305,20240828,1078,108,5,"Excellent product, highly recommended",-0.44,2026-01-30 00:03:26.476104
4306,20240524,1860,98,5,"Excellent product, highly recommended",0.98,2026-01-30 00:03:26.476104
4307,20240402,1400,74,1,"Terrible experience, do not buy",-0.52,2026-01-30 00:03:26.476104
4308,20240814,713,12,3,"Average product, does the job",0.54,2026-01-30 00:03:26.476104
4309,20241001,1138,102,5,"Perfect, would buy again",-0.86,2026-01-30 00:03:26.476104
4310,20231130,1634,93,5,"Amazing quality, exceeded expectations",0.43,2026-01-30 00:03:26.476104
4311,20240619,460,63,2,Somewhat disappointed,-0.94,2026-01-30 00:03:26.476104
4312,20241207,315,94,1,"Terrible experience, do not buy",0.71,2026-01-30 00:03:26.476104
4313,20241230,1044,145,5,"Perfect, would buy again",-0.8,2026-01-30 00:03:26.476104
4314,20240212,802,68,4,Very satisfied overall,-0.22,2026-01-30 00:03:26.476104
4315,20241217,1693,45,1,"Terrible experience, do not buy",0.36,2026-01-30 00:03:26.476104
4316,20240521,629,7,2,Somewhat disappointed,-0.79,2026-01-30 00:03:26.476104
4317,20240926,667,61,1,Very poor quality,-0.14,2026-01-30 00:03:26.476104
4318,20241207,1083,56,4,Very satisfied overall,-0.25,2026-01-30 00:03:26.476104
4319,20231214,714,30,1,Completely disappointed,0.5,2026-01-30 00:03:26.476104
4320,20241004,734,132,4,Good value for the price,-0.58,2026-01-30 00:03:26.476104
4321,20241229,398,44,1,Completely disappointed,-0.55,2026-01-30 00:03:26.476104
4322,20240302,181,100,3,Okay for the price,-0.85,2026-01-30 00:03:26.476104
4323,20240519,469,46,5,"Perfect, would buy again",-0.45,2026-01-30 00:03:26.476104
4324,20240524,432,110,1,Very poor quality,0.6,2026-01-30 00:03:26.476104
4325,20240219,1375,110,1,"Terrible experience, do not buy",0.82,2026-01-30 00:03:26.476104
4326,20240907,1208,38,3,"Average product, does the job",-0.65,2026-01-30 00:03:26.476104
4327,20241022,885,60,3,Okay for the price,0.07,2026-01-30 00:03:26.476104
4328,20240125,1545,20,5,"Excellent product, highly recommended",-0.76,2026-01-30 00:03:26.476104
4329,20240417,1575,66,1,"Terrible experience, do not buy",-0.51,2026-01-30 00:03:26.476104
4330,20240112,1482,128,1,Very poor quality,0.89,2026-01-30 00:03:26.476104
4331,20241215,1069,110,2,"Not great, quality could be better",-0.12,2026-01-30 00:03:26.476104
4332,20240409,533,52,1,Completely disappointed,0.41,2026-01-30 00:03:26.476104
4333,20240316,80,79,3,Okay for the price,-0.77,2026-01-30 00:03:26.476104
4334,20240305,1789,137,5,"Excellent product, highly recommended",-0.21,2026-01-30 00:03:26.476104
4335,20240401,344,98,1,Very poor quality,0.02,2026-01-30 00:03:26.476104
4336,20241018,206,28,3,"Average product, does the job",1.0,2026-01-30 00:03:26.476104
4337,20241205,183,10,3,"Average product, does the job",-0.11,2026-01-30 00:03:26.476104
4338,20240209,1327,99,2,Below expectations,0.15,2026-01-30 00:03:26.476104
4339,20241117,750,136,4,Good value for the price,0.55,2026-01-30 00:03:26.476104
4340,20240429,897,99,3,Nothing special but acceptable,-0.51,2026-01-30 00:03:26.476104
4341,20240712,1664,72,4,Good quality and fast delivery,0.86,2026-01-30 00:03:26.476104
4342,20240705,704,24,5,"Perfect, would buy again",-0.63,2026-01-30 00:03:26.476104
4343,20240814,1685,116,5,"Amazing quality, exceeded expectations",-0.01,2026-01-30 00:03:26.476104
4344,20240517,491,18,2,Somewhat disappointed,0.77,2026-01-30 00:03:26.476104
4345,20241211,250,77,2,Below expectations,-0.89,2026-01-30 00:03:26.476104
4346,20231213,1350,125,4,Good value for the price,-0.93,2026-01-30 00:03:26.476104
4347,20240925,1549,141,2,Below expectations,0.97,2026-01-30 00:03:26.476104
4348,20240214,1804,19,2,"Not great, quality could be better",0.64,2026-01-30 00:03:26.476104
4349,20231211,750,159,2,Somewhat disappointed,-0.87,2026-01-30 00:03:26.476104
4350,20240513,1659,114,5,"Excellent product, highly recommended",-0.72,2026-01-30 00:03:26.476104
4351,20240820,1208,81,4,Very satisfied overall,-0.91,2026-01-30 00:03:26.476104
4352,20231222,1905,134,5,"Perfect, would buy again",0.21,2026-01-30 00:03:26.476104
4353,20240619,262,52,5,"Perfect, would buy again",-0.65,2026-01-30 00:03:26.476104
4354,20240817,1708,137,2,"Not great, quality could be better",-0.76,2026-01-30 00:03:26.476104
4355,20240306,1828,113,3,"Average product, does the job",0.37,2026-01-30 00:03:26.476104
4356,20240820,1472,82,5,"Amazing quality, exceeded expectations",-0.25,2026-01-30 00:03:26.476104
4357,20240201,606,116,5,"Amazing quality, exceeded expectations",-0.55,2026-01-30 00:03:26.476104
4358,20241203,239,139,3,Okay for the price,0.02,2026-01-30 00:03:26.476104
4359,20241223,1980,65,2,"Not great, quality could be better",-0.6,2026-01-30 00:03:26.476104
4360,20240701,268,16,3,Okay for the price,-0.04,2026-01-30 00:03:26.476104
4361,20240611,1438,122,2,Somewhat disappointed,0.66,2026-01-30 00:03:26.476104
4362,20240429,1423,51,5,"Amazing quality, exceeded expectations",0.53,2026-01-30 00:03:26.476104
4363,20240723,856,84,2,"Not great, quality could be better",-0.33,2026-01-30 00:03:26.476104
4364,20240420,1466,43,5,"Amazing quality, exceeded expectations",-0.93,2026-01-30 00:03:26.476104
4365,20231230,781,130,1,Completely disappointed,-0.56,2026-01-30 00:03:26.476104
4366,20240526,904,42,2,Below expectations,-0.95,2026-01-30 00:03:26.476104
4367,20240409,117,3,1,"Terrible experience, do not buy",0.75,2026-01-30 00:03:26.476104
4368,20240430,1540,138,1,Completely disappointed,0.19,2026-01-30 00:03:26.476104
4369,20240914,1081,100,3,Okay for the price,-0.73,2026-01-30 00:03:26.476104
4370,20240115,93,99,2,"Not great, quality could be better",-0.82,2026-01-30 00:03:26.476104
4371,20240905,846,41,4,Good quality and fast delivery,0.31,2026-01-30 00:03:26.476104
4372,20241006,800,143,5,"Perfect, would buy again",0.01,2026-01-30 00:03:26.476104
4373,20240718,1490,61,2,Below expectations,-0.4,2026-01-30 00:03:26.476104
4374,20240131,590,146,4,Good quality and fast delivery,-0.5,2026-01-30 00:03:26.476104
4375,20240119,266,1,2,Below expectations,0.22,2026-01-30 00:03:26.476104
4376,20241214,1573,75,4,Very satisfied overall,-0.54,2026-01-30 00:03:26.476104
4377,20240329,683,147,5,"Amazing quality, exceeded expectations",-0.52,2026-01-30 00:03:26.476104
4378,20240813,672,80,5,"Perfect, would buy again",0.43,2026-01-30 00:03:26.476104
4379,20241115,561,19,2,Below expectations,0.98,2026-01-30 00:03:26.476104
4380,20231208,1883,76,5,"Perfect, would buy again",0.6,2026-01-30 00:03:26.476104
4381,20241008,1654,147,2,Below expectations,-0.44,2026-01-30 00:03:26.476104
4382,20240524,1715,115,2,Below expectations,0.62,2026-01-30 00:03:26.476104
4383,20231228,1373,147,3,Nothing special but acceptable,-0.73,2026-01-30 00:03:26.476104
4384,20240619,1855,145,1,Completely disappointed,0.98,2026-01-30 00:03:26.476104
4385,20240803,525,41,2,Below expectations,-0.42,2026-01-30 00:03:26.476104
4386,20240716,876,41,5,"Amazing quality, exceeded expectations",-0.3,2026-01-30 00:03:26.476104
4387,20240915,1026,151,1,Very poor quality,0.75,2026-01-30 00:03:26.476104
4388,20231130,910,90,2,Below expectations,0.71,2026-01-30 00:03:26.476104
4389,20231204,488,6,5,"Perfect, would buy again",-0.09,2026-01-30 00:03:26.476104
4390,20240331,72,127,1,Completely disappointed,0.41,2026-01-30 00:03:26.476104
4391,20240903,135,61,5,"Excellent product, highly recommended",-0.44,2026-01-30 00:03:26.476104
4392,20240110,223,97,5,"Amazing quality, exceeded expectations",0.43,2026-01-30 00:03:26.476104
4393,20240208,422,141,2,Below expectations,-0.83,2026-01-30 00:03:26.476104
4394,20240502,805,134,3,"Average product, does the job",-0.05,2026-01-30 00:03:26.476104
4395,20241231,1671,1,5,"Amazing quality, exceeded expectations",-0.1,2026-01-30 00:03:26.476104
4396,20240622,1390,87,2,Below expectations,-0.65,2026-01-30 00:03:26.476104
4397,20240203,1858,104,3,"Average product, does the job",-0.31,2026-01-30 00:03:26.476104
4398,20240228,1935,97,2,Somewhat disappointed,-0.46,2026-01-30 00:03:26.476104
4399,20240509,85,157,3,Nothing special but acceptable,-0.95,2026-01-30 00:03:26.476104
4400,20241127,985,113,5,"Excellent product, highly recommended",-0.51,2026-01-30 00:03:26.476104
4401,20240501,633,102,3,Okay for the price,0.11,2026-01-30 00:03:26.476104
4402,20240323,1334,44,2,Below expectations,-0.13,2026-01-30 00:03:26.476104
4403,20231218,352,139,4,Very satisfied overall,-0.45,2026-01-30 00:03:26.476104
4404,20240418,270,153,5,"Amazing quality, exceeded expectations",0.27,2026-01-30 00:03:26.476104
4405,20240124,146,79,5,"Excellent product, highly recommended",-0.47,2026-01-30 00:03:26.476104
4406,20241117,1175,14,4,Very satisfied overall,-0.25,2026-01-30 00:03:26.476104
4407,20240909,847,86,1,Very poor quality,0.67,2026-01-30 00:03:26.476104
4408,20240726,538,129,4,Good value for the price,-0.2,2026-01-30 00:03:26.476104
4409,20240701,1140,30,1,Very poor quality,0.9,2026-01-30 00:03:26.476104
4410,20240114,595,88,4,Very satisfied overall,-0.36,2026-01-30 00:03:26.476104
4411,20241104,343,43,1,"Terrible experience, do not buy",-0.69,2026-01-30 00:03:26.476104
4412,20240301,442,65,2,"Not great, quality could be better",-0.09,2026-01-30 00:03:26.476104
4413,20240823,723,126,4,Very satisfied overall,-0.72,2026-01-30 00:03:26.476104
4414,20240401,1573,97,2,"Not great, quality could be better",0.66,2026-01-30 00:03:26.476104
4415,20240129,1096,85,5,"Excellent product, highly recommended",-0.53,2026-01-30 00:03:26.476104
4416,20240412,1215,115,5,"Perfect, would buy again",0.71,2026-01-30 00:03:26.476104
4417,20240717,1287,89,4,Good quality and fast delivery,0.29,2026-01-30 00:03:26.476104
4418,20241021,1195,66,2,Somewhat disappointed,-0.64,2026-01-30 00:03:26.476104
4419,20240108,893,160,2,Somewhat disappointed,-0.73,2026-01-30 00:03:26.476104
4420,20241201,1462,95,3,"Average product, does the job",0.74,2026-01-30 00:03:26.476104
4421,20240201,1143,61,2,Somewhat disappointed,-0.45,2026-01-30 00:03:26.476104
4422,20240523,950,83,3,"Average product, does the job",0.83,2026-01-30 00:03:26.476104
4423,20240522,1119,68,4,Very satisfied overall,-0.63,2026-01-30 00:03:26.476104
4424,20240111,1556,160,2,Somewhat disappointed,-0.7,2026-01-30 00:03:26.476104
4425,20240709,1225,2,1,Completely disappointed,0.72,2026-01-30 00:03:26.476104
4426,20240417,1244,139,1,"Terrible experience, do not buy",-0.02,2026-01-30 00:03:26.476104
4427,20240926,700,65,4,Good value for the price,-0.2,2026-01-30 00:03:26.476104
4428,20241108,569,61,4,Very satisfied overall,-0.75,2026-01-30 00:03:26.476104
4429,20240108,1516,86,5,"Perfect, would buy again",-0.4,2026-01-30 00:03:26.476104
4430,20240213,1545,36,2,"Not great, quality could be better",0.97,2026-01-30 00:03:26.476104
4431,20240901,1300,77,2,"Not great, quality could be better",0.9,2026-01-30 00:03:26.476104
4432,20240401,1616,24,3,Okay for the price,0.01,2026-01-30 00:03:26.476104
4433,20240422,333,118,1,Completely disappointed,0.1,2026-01-30 00:03:26.476104
4434,20240713,1146,44,3,"Average product, does the job",0.37,2026-01-30 00:03:26.476104
4435,20240818,854,31,2,Somewhat disappointed,0.86,2026-01-30 00:03:26.476104
4436,20240129,971,26,3,Okay for the price,-0.32,2026-01-30 00:03:26.476104
4437,20240401,53,56,4,Good quality and fast delivery,0.46,2026-01-30 00:03:26.476104
4438,20240823,826,121,2,Somewhat disappointed,0.65,2026-01-30 00:03:26.476104
4439,20231224,779,125,4,Very satisfied overall,0.97,2026-01-30 00:03:26.476104
4440,20240407,1259,113,1,Very poor quality,-0.24,2026-01-30 00:03:26.476104
4441,20240131,515,47,3,Okay for the price,0.99,2026-01-30 00:03:26.476104
4442,20240608,938,128,4,Good quality and fast delivery,-0.62,2026-01-30 00:03:26.476104
4443,20240203,655,120,1,Completely disappointed,0.61,2026-01-30 00:03:26.476104
4444,20240803,191,21,4,Good value for the price,0.16,2026-01-30 00:03:26.476104
4445,20241205,86,50,2,"Not great, quality could be better",0.83,2026-01-30 00:03:26.476104
4446,20240204,1269,128,2,"Not great, quality could be better",0.76,2026-01-30 00:03:26.476104
4447,20241226,1821,66,1,Completely disappointed,-0.84,2026-01-30 00:03:26.476104
4448,20240229,1553,131,4,Good quality and fast delivery,0.62,2026-01-30 00:03:26.476104
4449,20240429,181,124,1,"Terrible experience, do not buy",0.85,2026-01-30 00:03:26.476104
4450,20241201,568,147,2,Below expectations,0.0,2026-01-30 00:03:26.476104
4451,20241001,1939,117,4,Very satisfied overall,0.92,2026-01-30 00:03:26.476104
4452,20240628,1438,20,4,Good quality and fast delivery,0.04,2026-01-30 00:03:26.476104
4453,20241019,935,138,2,Below expectations,-0.12,2026-01-30 00:03:26.476104
4454,20240701,1534,144,3,"Average product, does the job",0.64,2026-01-30 00:03:26.476104
4455,20240213,222,138,5,"Perfect, would buy again",-0.3,2026-01-30 00:03:26.476104
4456,20240422,227,54,5,"Perfect, would buy again",0.96,2026-01-30 00:03:26.476104
4457,20240824,737,114,4,Very satisfied overall,-0.61,2026-01-30 00:03:26.476104
4458,20240525,215,115,1,Completely disappointed,0.76,2026-01-30 00:03:26.476104
4459,20241007,285,34,1,"Terrible experience, do not buy",-0.37,2026-01-30 00:03:26.476104
4460,20240706,660,14,4,Good quality and fast delivery,0.09,2026-01-30 00:03:26.476104
4461,20241005,1299,56,1,"Terrible experience, do not buy",0.48,2026-01-30 00:03:26.476104
4462,20241211,628,26,5,"Perfect, would buy again",0.31,2026-01-30 00:03:26.476104
4463,20231130,1855,158,2,"Not great, quality could be better",0.42,2026-01-30 00:03:26.476104
4464,20240925,1897,77,5,"Amazing quality, exceeded expectations",-0.46,2026-01-30 00:03:26.476104
4465,20240818,1628,7,3,"Average product, does the job",0.48,2026-01-30 00:03:26.476104
4466,20241212,1718,66,1,Completely disappointed,0.13,2026-01-30 00:03:26.476104
4467,20240131,1612,84,2,Somewhat disappointed,0.09,2026-01-30 00:03:26.476104
4468,20240521,1274,79,5,"Amazing quality, exceeded expectations",-0.84,2026-01-30 00:03:26.476104
4469,20240928,655,45,1,Very poor quality,-0.05,2026-01-30 00:03:26.476104
4470,20240227,1384,122,5,"Excellent product, highly recommended",0.8,2026-01-30 00:03:26.476104
4471,20240324,1025,134,5,"Excellent product, highly recommended",-0.53,2026-01-30 00:03:26.476104
4472,20240908,1940,91,4,Good quality and fast delivery,0.74,2026-01-30 00:03:26.476104
4473,20240413,277,65,4,Very satisfied overall,0.09,2026-01-30 00:03:26.476104
4474,20240204,479,137,2,Below expectations,0.48,2026-01-30 00:03:26.476104
4475,20240316,1046,140,4,Very satisfied overall,0.83,2026-01-30 00:03:26.476104
4476,20240414,708,158,5,"Amazing quality, exceeded expectations",-0.37,2026-01-30 00:03:26.476104
4477,20240528,314,144,2,Somewhat disappointed,-0.21,2026-01-30 00:03:26.476104
4478,20240510,437,132,3,Okay for the price,0.13,2026-01-30 00:03:26.476104
4479,20240807,215,119,3,"Average product, does the job",-0.21,2026-01-30 00:03:26.476104
4480,20240927,135,107,3,Nothing special but acceptable,-0.48,2026-01-30 00:03:26.476104
4481,20241118,1832,137,5,"Excellent product, highly recommended",0.74,2026-01-30 00:03:26.476104
4482,20231226,1437,49,5,"Amazing quality, exceeded expectations",-0.03,2026-01-30 00:03:26.476104
4483,20241012,1475,128,4,Good value for the price,-0.94,2026-01-30 00:03:26.476104
4484,20240703,1235,18,4,Good value for the price,0.6,2026-01-30 00:03:26.476104
4485,20240721,365,37,5,"Perfect, would buy again",0.64,2026-01-30 00:03:26.476104
4486,20240618,146,93,1,Very poor quality,0.5,2026-01-30 00:03:26.476104
4487,20231211,487,7,2,"Not great, quality could be better",0.7,2026-01-30 00:03:26.476104
4488,20240930,815,134,2,Below expectations,0.95,2026-01-30 00:03:26.476104
4489,20240815,1356,108,5,"Perfect, would buy again",0.55,2026-01-30 00:03:26.476104
